TaxID Proveedor;Nombre Proveedor;N° Cotizacion;TaxID Comprador;Nombre Comprador;Usuario Comprador;Nombre Cotización;Fecha de creacion;Fecha de Publicación;Fecha de Cierre;RFQ Visualizada;RFQ Aceptada;RFQ Rechazada;RFQ Ofertada;Razon de rechazo;% Ofertas en RFQ;source
5-00099929;IMIDOSA SA;6000059286;6-00040629;EMNALEO SA;3nmartineza;INSUMOS AGILENT;2024-02-01 14:05:57.980;2024-02-01 14:13:08.113;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
1-04650669;CO VISA SA;6000059287;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS PARA LABORATORIO;2024-02-01 14:20:58.067;2024-02-01 14:44:22.133;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
2-53484177;SENIS S S;6000059287;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS PARA LABORATORIO;2024-02-01 14:20:58.067;2024-02-01 14:44:22.133;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-00099929;IMIDOSA SA;6000059287;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS PARA LABORATORIO;2024-02-01 14:20:58.067;2024-02-01 14:44:22.133;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-06822797;WI LIDA LIMITADA;6000059287;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS PARA LABORATORIO;2024-02-01 14:20:58.067;2024-02-01 14:44:22.133;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-00212608;MECK SA SA;6000059287;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS PARA LABORATORIO;2024-02-01 14:20:58.067;2024-02-01 14:44:22.133;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
0-00738038;IMRA SA SA;6000059288;6-00040629;EMNALEO SA;3nmartineza;TAPA DE ALUMINIO CON SELLO DE TEFLON P/N : 5181-1210 MARCA : AGILENT;2024-02-01 14:25:58.080;2024-02-01 14:47:49.580;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
1-04650669;CO VISA SA;6000059288;6-00040629;EMNALEO SA;3nmartineza;TAPA DE ALUMINIO CON SELLO DE TEFLON P/N : 5181-1210 MARCA : AGILENT;2024-02-01 14:25:58.080;2024-02-01 14:47:49.580;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
2-53484177;SENIS S S;6000059288;6-00040629;EMNALEO SA;3nmartineza;TAPA DE ALUMINIO CON SELLO DE TEFLON P/N : 5181-1210 MARCA : AGILENT;2024-02-01 14:25:58.080;2024-02-01 14:47:49.580;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
5-00099929;IMIDOSA SA;6000059288;6-00040629;EMNALEO SA;3nmartineza;TAPA DE ALUMINIO CON SELLO DE TEFLON P/N : 5181-1210 MARCA : AGILENT;2024-02-01 14:25:58.080;2024-02-01 14:47:49.580;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-00958869;ANISSDA LIMITADA;6000059288;6-00040629;EMNALEO SA;3nmartineza;TAPA DE ALUMINIO CON SELLO DE TEFLON P/N : 5181-1210 MARCA : AGILENT;2024-02-01 14:25:58.080;2024-02-01 14:47:49.580;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
1-04650669;CO VISA SA;6000059289;6-00040629;EMNALEO SA;3nmartineza;"CROMATO POTASIO ""VIGENCIA MÍNIMA ACEPTADA DEL REACTIVO 2 AÑOS DESDE SU FECHA DE RECEPCIÓN""";2024-02-01 14:25:58.663;2024-02-01 14:52:57.990;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;25;Directa
5-06822797;WI LIDA LIMITADA;6000059289;6-00040629;EMNALEO SA;3nmartineza;"CROMATO POTASIO ""VIGENCIA MÍNIMA ACEPTADA DEL REACTIVO 2 AÑOS DESDE SU FECHA DE RECEPCIÓN""";2024-02-01 14:25:58.663;2024-02-01 14:52:57.990;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;25;Directa
5-46900367;LOIMIPA SPA;6000059289;6-00040629;EMNALEO SA;3nmartineza;"CROMATO POTASIO ""VIGENCIA MÍNIMA ACEPTADA DEL REACTIVO 2 AÑOS DESDE SU FECHA DE RECEPCIÓN""";2024-02-01 14:25:58.663;2024-02-01 14:52:57.990;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;25;Directa
8-00212608;MECK SA SA;6000059289;6-00040629;EMNALEO SA;3nmartineza;"CROMATO POTASIO ""VIGENCIA MÍNIMA ACEPTADA DEL REACTIVO 2 AÑOS DESDE SU FECHA DE RECEPCIÓN""";2024-02-01 14:25:58.663;2024-02-01 14:52:57.990;2024-02-06 02:00:00.000;SI;SI;NO;SI;NULL;25;Directa
1-04650669;CO VISA SA;6000059290;6-00040629;EMNALEO SA;3nmartineza;NULL;2024-02-01 14:25:58.927;2024-02-01 14:54:25.983;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-00099929;IMIDOSA SA;6000059290;6-00040629;EMNALEO SA;3nmartineza;NULL;2024-02-01 14:25:58.927;2024-02-01 14:54:25.983;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-03410177;COTERDA LIMITADA;6000059290;6-00040629;EMNALEO SA;3nmartineza;NULL;2024-02-01 14:25:58.927;2024-02-01 14:54:25.983;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
5-06822797;WI LIDA LIMITADA;6000059290;6-00040629;EMNALEO SA;3nmartineza;NULL;2024-02-01 14:25:58.927;2024-02-01 14:54:25.983;2024-02-06 02:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
8-00212608;MECK SA SA;6000059290;6-00040629;EMNALEO SA;3nmartineza;NULL;2024-02-01 14:25:58.927;2024-02-01 14:54:25.983;2024-02-06 02:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
1-04650669;CO VISA SA;6000059291;6-00040629;EMNALEO SA;3nmartineza;REPUESTOS VARIOS PARA LABORATORIO MARCA AGILENT;2024-02-01 14:30:58.127;2024-02-01 14:42:40.473;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
2-53484177;SENIS S S;6000059291;6-00040629;EMNALEO SA;3nmartineza;REPUESTOS VARIOS PARA LABORATORIO MARCA AGILENT;2024-02-01 14:30:58.127;2024-02-01 14:42:40.473;2024-02-06 02:00:00.000;SI;NO;SI;NO;OTRO;0;Directa
4-03511797;ME CODA LIMITADA;6000059291;6-00040629;EMNALEO SA;3nmartineza;REPUESTOS VARIOS PARA LABORATORIO MARCA AGILENT;2024-02-01 14:30:58.127;2024-02-01 14:42:40.473;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
5-00099929;IMIDOSA SA;6000059291;6-00040629;EMNALEO SA;3nmartineza;REPUESTOS VARIOS PARA LABORATORIO MARCA AGILENT;2024-02-01 14:30:58.127;2024-02-01 14:42:40.473;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
1-25976767;GRISEPA SPA;10000470;77-93838267;MR DEALER SA;ltobar;"FILTER;ROCKWELL 8100171703R";2024-02-01 14:35:52.663;2024-02-01 14:38:04.353;2024-02-02 20:05:00.000;NO;NO;NO;NO;NULL;0;Directa
2-58744077;RERIADA LIMITADA;10000470;77-93838267;MR DEALER SA;ltobar;"FILTER;ROCKWELL 8100171703R";2024-02-01 14:35:52.663;2024-02-01 14:38:04.353;2024-02-02 20:05:00.000;SI;NO;NO;NO;NULL;0;Directa
5-044;ACAL NC INC;10000470;77-93838267;MR DEALER SA;ltobar;"FILTER;ROCKWELL 8100171703R";2024-02-01 14:35:52.663;2024-02-01 14:38:04.353;2024-02-02 20:05:00.000;SI;SI;NO;NO;NULL;0;Directa
6-04907267;SOTS DA LTDA;10000470;77-93838267;MR DEALER SA;ltobar;"FILTER;ROCKWELL 8100171703R";2024-02-01 14:35:52.663;2024-02-01 14:38:04.353;2024-02-02 20:05:00.000;SI;NO;NO;NO;NULL;0;Directa
1-25976767;GRISEPA SPA;10000471;77-93838267;MR DEALER SA;ltobar;"FILTER ELEMENT;AIR;BARRIER;PARTICLE;FRON";2024-02-01 14:40:17.577;2024-02-01 14:43:13.597;2024-02-02 20:05:00.000;NO;NO;NO;NO;NULL;0;Directa
2-58744077;RERIADA LIMITADA;10000471;77-93838267;MR DEALER SA;ltobar;"FILTER ELEMENT;AIR;BARRIER;PARTICLE;FRON";2024-02-01 14:40:17.577;2024-02-01 14:43:13.597;2024-02-02 20:05:00.000;NO;NO;NO;NO;NULL;0;Directa
5-044;ACAL NC INC;10000471;77-93838267;MR DEALER SA;ltobar;"FILTER ELEMENT;AIR;BARRIER;PARTICLE;FRON";2024-02-01 14:40:17.577;2024-02-01 14:43:13.597;2024-02-02 20:05:00.000;SI;SI;NO;NO;NULL;0;Directa
6-04907267;SOTS DA LTDA;10000471;77-93838267;MR DEALER SA;ltobar;"FILTER ELEMENT;AIR;BARRIER;PARTICLE;FRON";2024-02-01 14:40:17.577;2024-02-01 14:43:13.597;2024-02-02 20:05:00.000;SI;NO;NO;NO;NULL;0;Directa
2-00092259;FEAMUSA SA;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;33;Directa
4-99353467;IN SEOS SERVICIOS;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;33;Directa
5-82885267;COENTPA SPA;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;SI;SI;NO;SI;NULL;33;Directa
6-00130408;FEARIDA SOCLTDA;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;SI;SI;NO;SI;NULL;33;Directa
8-42353067;SEIALSA SA;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;33;Catalogo
9-29820467;BEO LDA LTDA;10002721-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:01:56.120;2024-02-01 15:04:02.640;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;33;Directa
1-08742969;REPERSA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Catalogo
1-42247267;SCUTISA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Directa
2-00092259;FEAMUSA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;7;Catalogo
4-00822569;ROAC  A A;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Directa
5-00044809;KUERMSA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;7;Catalogo
5-00821077;ENESPDA LTDA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Directa
5-82885267;COENTPA SPA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;SI;NO;NO;NULL;7;Directa
6-00130408;FEARIDA SOCLTDA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;SI;NO;SI;NULL;7;Catalogo
6-03587669;BCNG SA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Directa
8-02435077;NOLS DA LIMITADA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Catalogo
9-00014439;DUMERDA LTDA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;NO;NO;NO;NO;NULL;7;Directa
K-00951598;RONDEDA LTDA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;NO;NO;NO;NULL;7;Directa
K-05779867;PENOLSA SA;10002774-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:04:14.880;2024-02-01 15:05:02.563;2024-02-06 15:00:00.000;SI;SI;NO;NO;NULL;7;Directa
0-03693997;E Z YDA LTDA;6000059292;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS MARCA WURTH;2024-02-01 15:05:58.527;2024-02-01 15:18:53.047;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
1-04710787;WUHILDA LTDA;6000059292;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS MARCA WURTH;2024-02-01 15:05:58.527;2024-02-01 15:18:53.047;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
2-00092259;FEAMUSA SA;6000059292;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS MARCA WURTH;2024-02-01 15:05:58.527;2024-02-01 15:18:53.047;2024-02-06 02:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
7-00365718;VIERMSA SA;6000059292;6-00040629;EMNALEO SA;3nmartineza;INSUMOS VARIOS MARCA WURTH;2024-02-01 15:05:58.527;2024-02-01 15:18:53.047;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
1-08469869;SO CHSA SA;10002820;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:07:12.420;2024-02-01 15:12:13.310;2024-02-05 15:00:00.000;SI;NO;NO;NO;NULL;0;Directa
3-00890408;ELD GSA SA;10002820;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:07:12.420;2024-02-01 15:12:13.310;2024-02-05 15:00:00.000;SI;NO;NO;NO;NULL;0;Directa
4-03082987;EEELEDA LTDA;10002820;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:07:12.420;2024-02-01 15:12:13.310;2024-02-05 15:00:00.000;NO;NO;NO;NO;NULL;0;Directa
7-03006387;DAAGADA LIMITADA;10002820;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:07:12.420;2024-02-01 15:12:13.310;2024-02-05 15:00:00.000;NO;NO;NO;NO;NULL;0;Directa
7-00002599;COEC SA SA;6000059293;6-00040629;EMNALEO SA;3nmartineza;"MOBIL SYSTEM CLEANER; POR UNIDAD DE TAMBOR DE 208 LITROS";2024-02-01 15:10:58.340;2024-02-01 15:20:02.523;2024-02-06 02:00:00.000;SI;SI;NO;SI;NULL;100;Directa
9-02648267;MA CODA LIMITADA;6000059294;6-00040629;EMNALEO SA;farozas;6000059294 MASTER STATION IV *LIMITORQUE;2024-02-01 15:20:58.007;2024-02-01 15:45:49.237;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
K-08595969;FLE CSA SA;6000059294;6-00040629;EMNALEO SA;farozas;6000059294 MASTER STATION IV *LIMITORQUE;2024-02-01 15:20:58.007;2024-02-01 15:45:49.237;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
1-00070329;RHNA SA SA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;NO;NO;NO;NULL;11;Directa
1-08469869;SO CHSA SA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;SI;NO;NO;NULL;11;Directa
1-19181967;ITENIPA SPA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;NO;NO;NO;NO;NULL;11;Directa
3-00890408;ELD GSA SA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;NO;SI;NO;OTRO;11;Directa
4-03082987;EEELEDA LTDA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;NO;NO;NO;NULL;11;Directa
4-46391467;EL INDA LIMITADA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;NO;NO;NO;NULL;11;Directa
5-68589367;ITTURPA SPA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;SI;NO;SI;NULL;11;Directa
7-03006387;DAAGADA LIMITADA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;NO;NO;NO;NO;NULL;11;Directa
K-31065177;INSERPA SPA;10002804-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:21:22.107;2024-02-01 15:25:33.780;2024-02-06 21:00:00.000;SI;SI;NO;NO;NULL;11;Directa
1-42247267;SCUTISA SA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;NO;NO;NO;NO;NULL;28;Directa
2-00092259;FEAMUSA SA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;NO;NO;NO;NO;NULL;28;Directa
5-00044809;KUERMSA SA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;SI;NO;NO;NO;NULL;28;Directa
5-82885267;COENTPA SPA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;SI;SI;NO;SI;NULL;28;Directa
6-00130408;FEARIDA SOCLTDA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;SI;SI;NO;SI;NULL;28;Directa
K-00380748;HIHILDA LTDA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;NO;NO;NO;NO;NULL;28;Directa
K-05779867;PENOLSA SA;10002805-1;2-00852388;CORGISA SA;ccarmona;Cesar Carmona Avalos;2024-02-01 15:26:23.257;2024-02-01 15:27:32.080;2024-02-06 21:00:00.000;SI;SI;NO;NO;NULL;28;Directa
1-04650669;CO VISA SA;6000059296;6-00040629;EMNALEO SA;3nmartineza;TUBO P/ACIDO CLORHIDRICO 1 A 10 PPM Marca: Drager 1 pza contiene 10 Tubos;2024-02-01 15:50:58.140;2024-02-01 16:01:45.213;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-28781267;GEALIDA LTDA;6000059296;6-00040629;EMNALEO SA;3nmartineza;TUBO P/ACIDO CLORHIDRICO 1 A 10 PPM Marca: Drager 1 pza contiene 10 Tubos;2024-02-01 15:50:58.140;2024-02-01 16:01:45.213;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
K-08833067;DRILEDA LIMITADA;6000059296;6-00040629;EMNALEO SA;3nmartineza;TUBO P/ACIDO CLORHIDRICO 1 A 10 PPM Marca: Drager 1 pza contiene 10 Tubos;2024-02-01 15:50:58.140;2024-02-01 16:01:45.213;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
0-18003067;COTOSDA LIMITADA;6000059297;6-00040629;EMNALEO SA;3dlopez;NULL;2024-02-01 16:00:58.130;2024-02-01 16:24:45.160;2024-02-07 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;6000059297;6-00040629;EMNALEO SA;3dlopez;NULL;2024-02-01 16:00:58.130;2024-02-01 16:24:45.160;2024-02-07 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
9-00014439;DUMERDA LTDA;6000059297;6-00040629;EMNALEO SA;3dlopez;NULL;2024-02-01 16:00:58.130;2024-02-01 16:24:45.160;2024-02-07 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
0-00042349;GA CH A A;6000059298;6-00040629;EMNALEO SA;farozas;6000059298 CADENAS Y GRILLETES TERMINAL QUINTERO;2024-02-01 16:05:58.067;2024-02-06 02:42:39.707;2024-02-24 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
1-34164067;HIASEES OPERACIONES;6000059298;6-00040629;EMNALEO SA;farozas;6000059298 CADENAS Y GRILLETES TERMINAL QUINTERO;2024-02-01 16:05:58.067;2024-02-06 02:42:39.707;2024-02-24 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;6000059298;6-00040629;EMNALEO SA;farozas;6000059298 CADENAS Y GRILLETES TERMINAL QUINTERO;2024-02-01 16:05:58.067;2024-02-06 02:42:39.707;2024-02-24 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
8-90545267;SOIALIA CIA;6000059298;6-00040629;EMNALEO SA;farozas;6000059298 CADENAS Y GRILLETES TERMINAL QUINTERO;2024-02-01 16:05:58.067;2024-02-06 02:42:39.707;2024-02-24 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-00911908;INE LDA LTDA;6000059298;6-00040629;EMNALEO SA;farozas;6000059298 CADENAS Y GRILLETES TERMINAL QUINTERO;2024-02-01 16:05:58.067;2024-02-06 02:42:39.707;2024-02-24 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
0-18003067;COTOSDA LIMITADA;6000059299;6-00040629;EMNALEO SA;3nmartineza;PLANCHA ACERO INOXIDABLE A240 TIPO 316 1000X1000X38MM;2024-02-01 16:05:58.567;2024-02-01 17:36:24.977;2024-02-06 02:00:00.000;SI;SI;NO;NO;NULL;0;Directa
2-00355888;OTMINDA LTDA;6000059299;6-00040629;EMNALEO SA;3nmartineza;PLANCHA ACERO INOXIDABLE A240 TIPO 316 1000X1000X38MM;2024-02-01 16:05:58.567;2024-02-01 17:36:24.977;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
3-05589769;MUCERSA SA;6000059299;6-00040629;EMNALEO SA;3nmartineza;PLANCHA ACERO INOXIDABLE A240 TIPO 316 1000X1000X38MM;2024-02-01 16:05:58.567;2024-02-01 17:36:24.977;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;6000059299;6-00040629;EMNALEO SA;3nmartineza;PLANCHA ACERO INOXIDABLE A240 TIPO 316 1000X1000X38MM;2024-02-01 16:05:58.567;2024-02-01 17:36:24.977;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
9-00027739;PRALASA SA;6000059299;6-00040629;EMNALEO SA;3nmartineza;PLANCHA ACERO INOXIDABLE A240 TIPO 316 1000X1000X38MM;2024-02-01 16:05:58.567;2024-02-01 17:36:24.977;2024-02-06 02:00:00.000;SI;NO;SI;NO;Fuera de mi rubro;0;Directa
0-18003067;COTOSDA LIMITADA;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
2-00355888;OTMINDA LTDA;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
4-01438077;ACMIEDA LIMITADA;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
4-17538067;CO COTD LTD;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
5-00044809;KUERMSA SA;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
8-00958508;MAETADA LTDA;6000059300;6-00040629;EMNALEO SA;3nmartineza;BOCINA CENTRIFUGADA DE 76 X 51 MM DE INOXIDABLE SAE 420;2024-02-01 16:10:58.153;2024-02-01 17:38:58.797;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
0-03693997;E Z YDA LTDA;6000059301;6-00040629;EMNALEO SA;3nmartineza;"MALLA DE ALAMBRE DE 6 MALLAS/PULGADA X 1 METRO DE ANCHO A app. INOXIDABLE SAE 304; CON ALAMBRE DE 1 MM. DE ESPESOR.";2024-02-01 16:10:58.400;2024-02-01 17:43:26.253;2024-02-06 02:00:00.000;NO;NO;NO;NO;NULL;0;Directa
0-18003067;COTOSDA LIMITADA;6000059301;6-00040629;EMNALEO SA;3nmartineza;"MALLA DE ALAMBRE DE 6 MALLAS/PULGADA X 1 METRO DE ANCHO A app. INOXIDABLE SAE 304; CON ALAMBRE DE 1 MM. DE ESPESOR.";2024-02-01 16:10:58.400;2024-02-01 17:43:26.253;2024-02-06 02:00:00.000;SI;NO;NO;NO;NULL;0;Directa
